prevalence_rate,work_rate,sensitivity,specificity,fix_rate,break_rate,tot,Pinit,Ninit,PWinit,NWinit,TP1,FP1,TN1,FN1,Pinfix,Ninfix,PWinfix,NWinfix,Poutfix,Noutfix,PWoutfix,NWoutfix,TP2,FP2,TN2,FN2,Pout,Nout,PWout,NWout,TPout,FPout,TNout,FNout,Accuracy,Precision,Sensitivity
0.5,0,0.2,0.9,0.6,0,10000,4930,5070,4930,5070,986,516,4554,3944,986,516,986,516,4350,5650,4350,5650,80,105,991,326,4350,5650,4350,5650,80,105,5545,4270,0.5625,0.43243243243243246,0.01839080459770115
0.5,0,0.2,0.9,0.7,0,10000,4930,5070,4930,5070,1038,491,4579,3892,1038,491,1038,491,4224,5776,4224,5776,67,126,1071,265,4224,5776,4224,5776,67,126,5650,4157,0.5717,0.3471502590673575,0.015861742424242424
0.5,0,0.2,0.9,0.8,0,10000,4930,5070,4930,5070,951,508,4562,3979,951,508,951,508,4173,5827,4173,5827,32,125,1140,162,4173,5827,4173,5827,32,125,5702,4141,0.5734,0.20382165605095542,0.007668344116942248
0.5,0,0.2,0.9,0.9,0,10000,4930,5070,4930,5070,943,519,4551,3987,943,519,943,519,4074,5926,4074,5926,14,148,1227,73,4074,5926,4074,5926,14,148,5778,4060,0.5792,0.08641975308641975,0.003436426116838488
0.5,0,0.2,0.9,1.0,0,10000,4930,5070,4930,5070,965,476,4594,3965,965,476,965,476,3965,6035,3965,6035,0,123,1318,0,3965,6035,3965,6035,0,123,5912,3965,0.5912,0.0,0.0
0.5,0,0,1.0,0.0,0,10000,4930,5070,4930,5070,0,0,5070,4930,0,0,0,0,4930,5070,4930,5070,0,0,0,0,4930,5070,4930,5070,0,0,5070,4930,0.507,err,0.0
0.5,0,0,1.0,0.1,0,10000,4930,5070,4930,5070,0,0,5070,4930,0,0,0,0,4930,5070,4930,5070,0,0,0,0,4930,5070,4930,5070,0,0,5070,4930,0.507,err,0.0
0.5,0,0,1.0,0.2,0,10000,4930,5070,4930,5070,0,0,5070,4930,0,0,0,0,4930,5070,4930,5070,0,0,0,0,4930,5070,4930,5070,0,0,5070,4930,0.507,err,0.0
0.5,0,0,1.0,0.3,0,10000,4930,5070,4930,5070,0,0,5070,4930,0,0,0,0,4930,5070,4930,5070,0,0,0,0,4930,5070,4930,5070,0,0,5070,4930,0.507,err,0.0
0.5,0,0,1.0,0.4,0,10000,4930,5070,4930,5070,0,0,5070,4930,0,0,0,0,4930,5070,4930,5070,0,0,0,0,4930,5070,4930,5070,0,0,5070,4930,0.507,err,0.0
0.5,0,0,1.0,0.5,0,10000,4930,5070,4930,5070,0,0,5070,4930,0,0,0,0,4930,5070,4930,5070,0,0,0,0,4930,5070,4930,5070,0,0,5070,4930,0.507,err,0.0
0.5,0,0,1.0,0.6,0,10000,4930,5070,4930,5070,0,0,5070,4930,0,0,0,0,4930,5070,4930,5070,0,0,0,0,4930,5070,4930,5070,0,0,5070,4930,0.507,err,0.0
0.5,0,0,1.0,0.7,0,10000,4930,5070,4930,5070,0,0,5070,4930,0,0,0,0,4930,5070,4930,5070,0,0,0,0,4930,5070,4930,5070,0,0,5070,4930,0.507,err,0.0
0.5,0,0,1.0,0.8,0,10000,4930,5070,4930,5070,0,0,5070,4930,0,0,0,0,4930,5070,4930,5070,0,0,0,0,4930,5070,4930,5070,0,0,5070,4930,0.507,err,0.0
0.5,0,0,1.0,0.9,0,10000,4930,5070,4930,5070,0,0,5070,4930,0,0,0,0,4930,5070,4930,5070,0,0,0,0,4930,5070,4930,5070,0,0,5070,4930,0.507,err,0.0
0.5,0,0,1.0,1.0,0,10000,4930,5070,4930,5070,0,0,5070,4930,0,0,0,0,4930,5070,4930,5070,0,0,0,0,4930,5070,4930,5070,0,0,5070,4930,0.507,err,0.0
