prevalence_rate,work_rate,sensitivity,specificity,fix_rate,break_rate,tot,Pinit,Ninit,PWinit,NWinit,TP1,FP1,TN1,FN1,Pinfix,Ninfix,PWinfix,NWinfix,Poutfix,Noutfix,PWoutfix,NWoutfix,TP2,FP2,TN2,FN2,Pout,Nout,PWout,NWout,TPout,FPout,TNout,FNout,Accuracy,Precision,Sensitivity
0.5,0,0.8426149773176358,0.29,0.2,0,10000,4930,5070,4930,5070,4165,3565,1505,765,4165,3565,4165,3565,4081,5919,4081,5919,2768,3106,1308,548,4081,5919,4081,5919,2768,3106,2813,1313,0.5581,0.4712291453864488,0.6782651310953198
0.5,0,0.8426149773176358,0.29,0.3,0,10000,4930,5070,4930,5070,4178,3591,1479,752,4178,3591,4178,3591,3663,6337,3663,6337,2435,3388,1470,476,3663,6337,3663,6337,2435,3388,2949,1228,0.5384,0.41816932852481536,0.6647556647556647
0.5,0,0.8426149773176358,0.29,0.4,0,10000,4930,5070,4930,5070,4140,3564,1506,790,4140,3564,4140,3564,3295,6705,3295,6705,2135,3725,1474,370,3295,6705,3295,6705,2135,3725,2980,1160,0.5115,0.3643344709897611,0.6479514415781487
0.5,0,0.8426149773176358,0.29,0.5,0,10000,4930,5070,4930,5070,4164,3612,1458,766,4164,3612,4164,3612,2849,7151,2849,7151,1763,4034,1659,320,2849,7151,2849,7151,1763,4034,3117,1086,0.488,0.30412282214938763,0.6188136188136188
0.5,0,0.8426149773176358,0.29,0.6,0,10000,4930,5070,4930,5070,4134,3569,1501,796,4134,3569,4134,3569,2439,7561,2439,7561,1402,4288,1772,241,2439,7561,2439,7561,1402,4288,3273,1037,0.4675,0.24639718804920913,0.5748257482574826
0.5,0,0.8426149773176358,0.29,0.7,0,10000,4930,5070,4930,5070,4123,3574,1496,807,4123,3574,4123,3574,2058,7942,2058,7942,1033,4563,1883,218,2058,7942,2058,7942,1033,4563,3379,1025,0.4412,0.18459614010007147,0.5019436345966958
0.5,0,0.8426149773176358,0.29,0.8,0,10000,4930,5070,4930,5070,4128,3568,1502,802,4128,3568,4128,3568,1630,8370,1630,8370,693,4875,1993,135,1630,8370,1630,8370,693,4875,3495,937,0.4188,0.12446120689655173,0.4251533742331288
0.5,0,0.8426149773176358,0.29,0.9,0,10000,4930,5070,4930,5070,4127,3574,1496,803,4127,3574,4127,3574,1178,8822,1178,8822,317,5221,2105,58,1178,8822,1178,8822,317,5221,3601,861,0.3918,0.05724088118454316,0.2691001697792869
0.5,0,0.8426149773176358,0.29,1.0,0,10000,4930,5070,4930,5070,4128,3641,1429,802,4128,3641,4128,3641,802,9198,802,9198,0,5529,2240,0,802,9198,802,9198,0,5529,3669,802,0.3669,0.0,0.0
0.5,0,0.8366600265340756,0.3,0.0,0,10000,4930,5070,4930,5070,4107,3598,1472,823,4107,3598,4107,3598,4930,5070,4930,5070,3441,2541,1057,666,4930,5070,4930,5070,3441,2541,2529,1489,0.597,0.5752256770310933,0.6979716024340771
0.5,0,0.8366600265340756,0.3,0.1,0,10000,4930,5070,4930,5070,4124,3515,1555,806,4124,3515,4124,3515,4554,5446,4554,5446,3142,2747,1144,606,4554,5446,4554,5446,3142,2747,2699,1412,0.5841,0.5335371030735269,0.6899429073342117
0.5,0,0.8366600265340756,0.3,0.2,0,10000,4930,5070,4930,5070,4149,3505,1565,781,4149,3505,4149,3505,4097,5903,4097,5903,2815,3079,1259,501,4097,5903,4097,5903,2815,3079,2824,1282,0.5639,0.47760434340006785,0.6870881132536002
0.5,0,0.8366600265340756,0.3,0.3,0,10000,4930,5070,4930,5070,4130,3506,1564,800,4130,3506,4130,3506,3676,6324,3676,6324,2387,3385,1375,489,3676,6324,3676,6324,2387,3385,2939,1289,0.5326,0.41354816354816354,0.6493471164309031
0.5,0,0.8366600265340756,0.3,0.4,0,10000,4930,5070,4930,5070,4184,3533,1537,746,4184,3533,4184,3533,3250,6750,3250,6750,2077,3644,1569,427,3250,6750,3250,6750,2077,3644,3106,1173,0.5183,0.36304841810872224,0.6390769230769231
0.5,0,0.8366600265340756,0.3,0.5,0,10000,4930,5070,4930,5070,4180,3554,1516,750,4180,3554,4180,3554,2834,7166,2834,7166,1752,3903,1747,332,2834,7166,2834,7166,1752,3903,3263,1082,0.5015,0.30981432360742706,0.6182074805928017
0.5,0,0.8366600265340756,0.3,0.6,0,10000,4930,5070,4930,5070,4122,3578,1492,808,4122,3578,4122,3578,2425,7575,2425,7575,1349,4219,1864,268,2425,7575,2425,7575,1349,4219,3356,1076,0.4705,0.24227729885057472,0.5562886597938145
0.5,0,0.8366600265340756,0.3,0.7,0,10000,4930,5070,4930,5070,4093,3566,1504,837,4093,3566,4093,3566,2029,7971,2029,7971,1006,4526,1941,186,2029,7971,2029,7971,1006,4526,3445,1023,0.4451,0.18185104844540853,0.4958107442089699
0.5,0,0.8366600265340756,0.3,0.8,0,10000,4930,5070,4930,5070,4151,3562,1508,779,4151,3562,4151,3562,1649,8351,1649,8351,715,4814,2029,155,1649,8351,1649,8351,715,4814,3537,934,0.4252,0.12931814071260625,0.4335961188599151
0.5,0,0.8366600265340756,0.3,0.9,0,10000,4930,5070,4930,5070,4103,3571,1499,827,4103,3571,4103,3571,1250,8750,1250,8750,343,5111,2140,80,1250,8750,1250,8750,343,5111,3639,907,0.3982,0.06288962229556289,0.2744
0.5,0,0.8366600265340756,0.3,1.0,0,10000,4930,5070,4930,5070,4087,3501,1569,843,4087,3501,4087,3501,843,9157,843,9157,0,5354,2234,0,843,9157,843,9157,0,5354,3803,843,0.3803,0.0,0.0
0.5,0,0.8306623862918074,0.31,0.0,0,10000,4930,5070,4930,5070,4094,3492,1578,836,4094,3492,4094,3492,4930,5070,4930,5070,3410,2402,1090,684,4930,5070,4930,5070,3410,2402,2668,1520,0.6078,0.5867171369580179,0.691683569979716
0.5,0,0.8306623862918074,0.31,0.1,0,10000,4930,5070,4930,5070,4068,3519,1551,862,4068,3519,4068,3519,4498,5502,4498,5502,3056,2732,1219,580,4498,5502,4498,5502,3056,2732,2770,1442,0.5826,0.5279889426399447,0.6794130724766563
0.5,0,0.8306623862918074,0.31,0.2,0,10000,4930,5070,4930,5070,4102,3483,1587,828,4102,3483,4102,3483,4120,5880,4120,5880,2747,2905,1388,545,4120,5880,4120,5880,2747,2905,2975,1373,0.5722,0.4860226468506723,0.666747572815534
0.5,0,0.8306623862918074,0.31,0.3,0,10000,4930,5070,4930,5070,4116,3511,1559,814,4116,3511,4116,3511,3672,6328,3672,6328,2368,3263,1506,490,3672,6328,3672,6328,2368,3263,3065,1304,0.5433,0.4205292132836086,0.644880174291939
0.5,0,0.8306623862918074,0.31,0.4,0,10000,4930,5070,4930,5070,4073,3516,1554,857,4073,3516,4073,3516,3322,6678,3322,6678,2048,3505,1619,417,3322,6678,3322,6678,2048,3505,3173,1274,0.5221,0.3688096524401225,0.6164960866947622
0.5,0,0.8306623862918074,0.31,0.5,0,10000,4930,5070,4930,5070,4134,3498,1572,796,4134,3498,4134,3498,2859,7141,2859,7141,1703,3900,1669,360,2859,7141,2859,7141,1703,3900,3241,1156,0.4944,0.3039443155452436,0.595662819167541
0.5,0,0.8306623862918074,0.31,0.6,0,10000,4930,5070,4930,5070,4129,3482,1588,801,4129,3482,4129,3482,2491,7509,2491,7509,1438,4069,1852,252,2491,7509,2491,7509,1438,4069,3440,1053,0.4878,0.2611222080987834,0.5772782015254918
0.5,0,0.8306623862918074,0.31,0.7,0,10000,4930,5070,4930,5070,4094,3509,1561,836,4094,3509,4094,3509,2079,7921,2079,7921,1028,4356,2004,215,2079,7921,2079,7921,1028,4356,3565,1051,0.4593,0.19093610698365526,0.49446849446849445
0.5,0,0.8306623862918074,0.31,0.8,0,10000,4930,5070,4930,5070,4081,3565,1505,849,4081,3565,4081,3565,1623,8377,1623,8377,648,4688,2184,126,1623,8377,1623,8377,648,4688,3689,975,0.4337,0.12143928035982009,0.39926062846580407
0.5,0,0.8306623862918074,0.31,0.9,0,10000,4930,5070,4930,5070,4100,3447,1623,830,4100,3447,4100,3447,1231,8769,1231,8769,335,4825,2321,66,1231,8769,1231,8769,335,4825,3944,896,0.4279,0.06492248062015504,0.27213647441104794
0.5,0,0.8306623862918074,0.31,1.0,0,10000,4930,5070,4930,5070,4087,3460,1610,843,4087,3460,4087,3460,843,9157,843,9157,0,5191,2356,0,843,9157,843,9157,0,5191,3966,843,0.3966,0.0,0.0
0.5,0,0.824621125123532,0.32,0.0,0,10000,4930,5070,4930,5070,4091,3489,1581,839,4091,3489,4091,3489,4930,5070,4930,5070,3369,2379,1110,722,4930,5070,4930,5070,3369,2379,2691,1561,0.606,0.5861169102296451,0.6833671399594321
0.5,0,0.824621125123532,0.32,0.1,0,10000,4930,5070,4930,5070,4062,3431,1639,868,4062,3431,4062,3431,4470,5530,4470,5530,2950,2697,1194,652,4470,5530,4470,5530,2950,2697,2833,1520,0.5783,0.5224012750132814,0.6599552572706935
0.5,0,0.824621125123532,0.32,0.2,0,10000,4930,5070,4930,5070,4064,3449,1621,866,4064,3449,4064,3449,4131,5869,4131,5869,2723,2855,1393,542,4131,5869,4131,5869,2723,2855,3014,1408,0.5737,0.4881678020795984,0.6591624304042605
0.5,0,0.824621125123532,0.32,0.3,0,10000,4930,5070,4930,5070,4110,3439,1631,820,4110,3439,4110,3439,3717,6283,3717,6283,2377,3192,1460,520,3717,6283,3717,6283,2377,3192,3091,1340,0.5468,0.4268270784701024,0.6394942157654022
0.5,0,0.824621125123532,0.32,0.4,0,10000,4930,5070,4930,5070,4040,3454,1616,890,4040,3454,4040,3454,3242,6758,3242,6758,1953,3413,1729,399,3242,6758,3242,6758,1953,3413,3345,1289,0.5298,0.3639582556839359,0.6024059222702036
0.5,0,0.824621125123532,0.32,0.5,0,10000,4930,5070,4930,5070,4036,3359,1711,894,4036,3359,4036,3359,2875,7125,2875,7125,1620,3708,1706,361,2875,7125,2875,7125,1620,3708,3417,1255,0.5037,0.30405405405405406,0.5634782608695652
0.5,0,0.824621125123532,0.32,0.6,0,10000,4930,5070,4930,5070,4116,3412,1658,814,4116,3412,4116,3412,2478,7522,2478,7522,1342,4001,1863,322,2478,7522,2478,7522,1342,4001,3521,1136,0.4863,0.25116975481938986,0.5415657788539144
0.5,0,0.824621125123532,0.32,0.7,0,10000,4930,5070,4930,5070,4051,3416,1654,879,4051,3416,4051,3416,2049,7951,2049,7951,957,4247,2050,213,2049,7951,2049,7951,957,4247,3704,1092,0.4661,0.18389700230591852,0.4670571010248902
0.5,0,0.824621125123532,0.32,0.8,0,10000,4930,5070,4930,5070,4095,3396,1674,835,4095,3396,4095,3396,1661,8339,1661,8339,694,4596,2069,132,1661,8339,1661,8339,694,4596,3743,967,0.4437,0.13119092627599244,0.41782059000602045
0.5,0,0.824621125123532,0.32,0.9,0,10000,4930,5070,4930,5070,4032,3453,1617,898,4032,3453,4032,3453,1291,8709,1291,8709,319,4853,2239,74,1291,8709,1291,8709,319,4853,3856,972,0.4175,0.06167826759474091,0.24709527498063516
0.5,0,0.824621125123532,0.32,1.0,0,10000,4930,5070,4930,5070,4091,3443,1627,839,4091,3443,4091,3443,839,9161,839,9161,0,5107,2427,0,839,9161,839,9161,0,5107,4054,839,0.4054,0.0,0.0
0.5,0,0.818535277187245,0.33,0.0,0,10000,4930,5070,4930,5070,4078,3443,1627,852,4078,3443,4078,3443,4930,5070,4930,5070,3334,2300,1143,744,4930,5070,4930,5070,3334,2300,2770,1596,0.6104,0.5917642882499112,0.6762677484787019
0.5,0,0.818535277187245,0.33,0.1,0,10000,4930,5070,4930,5070,4018,3402,1668,912,4018,3402,4018,3402,4542,5458,4542,5458,2959,2569,1221,671,4542,5458,4542,5458,2959,2569,2889,1583,0.5848,0.53527496382055,0.65147512109203
0.5,0,0.818535277187245,0.33,0.2,0,10000,4930,5070,4930,5070,4042,3349,1721,888,4042,3349,4042,3349,4118,5882,4118,5882,2629,2792,1369,601,4118,5882,4118,5882,2629,2792,3090,1489,0.5719,0.4849658734550821,0.638416707139388
0.5,0,0.818535277187245,0.33,0.3,0,10000,4930,5070,4930,5070,4007,3378,1692,923,4007,3378,4007,3378,3709,6291,3709,6291,2283,3048,1551,503,3709,6291,3709,6291,2283,3048,3243,1426,0.5526,0.4282498593134496,0.6155297923968724
0.5,0,0.818535277187245,0.33,0.4,0,10000,4930,5070,4930,5070,4089,3381,1689,841,4089,3381,4089,3381,3322,6678,3322,6678,2045,3329,1660,436,3322,6678,3322,6678,2045,3329,3349,1277,0.5394,0.38053591365835504,0.615593016255268
0.5,0,0.818535277187245,0.33,0.5,0,10000,4930,5070,4930,5070,4008,3415,1655,922,4008,3415,4008,3415,2921,7079,2921,7079,1636,3658,1766,363,2921,7079,2921,7079,1636,3658,3421,1285,0.5057,0.309029089535323,0.5600821636425881
0.5,0,0.818535277187245,0.33,0.6,0,10000,4930,5070,4930,5070,4020,3359,1711,910,4020,3359,4020,3359,2508,7492,2508,7492,1313,3849,1932,285,2508,7492,2508,7492,1313,3849,3643,1195,0.4956,0.2543587756683456,0.523524720893142
0.5,0,0.818535277187245,0.33,0.7,0,10000,4930,5070,4930,5070,4034,3414,1656,896,4034,3414,4034,3414,2140,7860,2140,7860,1019,4180,2024,225,2140,7860,2140,7860,1019,4180,3680,1121,0.4699,0.19599923062127333,0.4761682242990654
0.5,0,0.818535277187245,0.33,0.8,0,10000,4930,5070,4930,5070,4046,3367,1703,884,4046,3367,4046,3367,1686,8314,1686,8314,642,4446,2165,160,1686,8314,1686,8314,642,4446,3868,1044,0.451,0.12617924528301888,0.3807829181494662
0.5,0,0.818535277187245,0.33,0.9,0,10000,4930,5070,4930,5070,4059,3382,1688,871,4059,3382,4059,3382,1298,8702,1298,8702,369,4728,2286,58,1298,8702,1298,8702,369,4728,3974,929,0.4343,0.07239552678045909,0.2842835130970724
0.5,0,0.818535277187245,0.33,1.0,0,10000,4930,5070,4930,5070,4061,3393,1677,869,4061,3393,4061,3393,869,9131,869,9131,0,4973,2481,0,869,9131,869,9131,0,4973,4158,869,0.4158,0.0,0.0
0.5,0,0.812403840463596,0.34,0.0,0,10000,4930,5070,4930,5070,4020,3353,1717,910,4020,3353,4020,3353,4930,5070,4930,5070,3281,2216,1137,739,4930,5070,4930,5070,3281,2216,2854,1649,0.6135,0.5968710205566673,0.6655172413793103
0.5,0,0.812403840463596,0.34,0.1,0,10000,4930,5070,4930,5070,4008,3414,1656,922,4008,3414,4008,3414,4558,5442,4558,5442,2989,2501,1285,647,4558,5442,4558,5442,2989,2501,2941,1569,0.593,0.5444444444444444,0.6557700745941202
0.5,0,0.812403840463596,0.34,0.2,0,10000,4930,5070,4930,5070,4003,3368,1702,927,4003,3368,4003,3368,4162,5838,4162,5838,2611,2721,1415,624,4162,5838,4162,5838,2611,2721,3117,1551,0.5728,0.4896849212303076,0.6273426237385872
0.5,0,0.812403840463596,0.34,0.3,0,10000,4930,5070,4930,5070,4001,3306,1764,929,4001,3306,4001,3306,3745,6255,3745,6255,2299,3020,1471,517,3745,6255,3745,6255,2299,3020,3235,1446,0.5534,0.4322241022748637,0.6138851802403205
0.5,0,0.812403840463596,0.34,0.4,0,10000,4930,5070,4930,5070,4105,3355,1715,825,4105,3355,4105,3355,3234,6766,3234,6766,1974,3355,1696,435,3234,6766,3234,6766,1974,3355,3411,1260,0.5385,0.37042597110152,0.6103896103896104
0.5,0,0.812403840463596,0.34,0.5,0,10000,4930,5070,4930,5070,4003,3333,1737,927,4003,3333,4003,3333,2981,7019,2981,7019,1646,3481,1801,408,2981,7019,2981,7019,1646,3481,3538,1335,0.5184,0.32104544567973475,0.5521637034552164
0.5,0,0.812403840463596,0.34,0.6,0,10000,4930,5070,4930,5070,4043,3409,1661,887,4043,3409,4043,3409,2535,7465,2535,7465,1314,3806,1998,334,2535,7465,2535,7465,1314,3806,3659,1221,0.4973,0.256640625,0.5183431952662721
0.5,0,0.812403840463596,0.34,0.7,0,10000,4930,5070,4930,5070,4009,3330,1740,921,4009,3330,4009,3330,2087,7913,2087,7913,959,4083,2090,207,2087,7913,2087,7913,959,4083,3830,1128,0.4789,0.19020230067433558,0.45951126018207955
0.5,0,0.812403840463596,0.34,0.8,0,10000,4930,5070,4930,5070,4060,3310,1760,870,4060,3310,4060,3310,1714,8286,1714,8286,685,4308,2218,159,1714,8286,1714,8286,685,4308,3978,1029,0.4663,0.13719206889645505,0.39964994165694284
0.5,0,0.812403840463596,0.34,0.9,0,10000,4930,5070,4930,5070,4018,3377,1693,912,4018,3377,4018,3377,1294,8706,1294,8706,311,4652,2361,71,1294,8706,1294,8706,311,4652,4054,983,0.4365,0.06266371146483982,0.2403400309119011
0.5,0,0.812403840463596,0.34,1.0,0,10000,4930,5070,4930,5070,4036,3341,1729,894,4036,3341,4036,3341,894,9106,894,9106,0,4833,2544,0,894,9106,894,9106,0,4833,4273,894,0.4273,0.0,0.0
0.5,0,0.806225774829855,0.35,0.0,0,10000,4930,5070,4930,5070,3949,3313,1757,981,3949,3313,3949,3313,4930,5070,4930,5070,3223,2170,1143,726,4930,5070,4930,5070,3223,2170,2900,1707,0.6123,0.597626552938995,0.6537525354969574
0.5,0,0.806225774829855,0.35,0.1,0,10000,4930,5070,4930,5070,3990,3282,1788,940,3990,3282,3990,3282,4520,5480,4520,5480,2907,2381,1311,673,4520,5480,4520,5480,2907,2381,3099,1613,0.6006,0.5497352496217852,0.643141592920354
0.5,0,0.806225774829855,0.35,0.2,0,10000,4930,5070,4930,5070,3968,3302,1768,962,3968,3302,3968,3302,4111,5889,4111,5889,2529,2660,1461,620,4111,5889,4111,5889,2529,2660,3229,1582,0.5758,0.4873771439583735,0.6151787886159086
0.5,0,0.806225774829855,0.35,0.3,0,10000,4930,5070,4930,5070,3963,3288,1782,967,3963,3288,3963,3288,3738,6262,3738,6262,2201,2931,1549,570,3738,6262,3738,6262,2201,2931,3331,1537,0.5532,0.4288776305533905,0.5888175494917068
0.5,0,0.806225774829855,0.35,0.4,0,10000,4930,5070,4930,5070,3980,3306,1764,950,3980,3306,3980,3306,3305,6695,3305,6695,1902,3233,1698,453,3305,6695,3305,6695,1902,3233,3462,1403,0.5364,0.3703992210321324,0.5754916792738275
0.5,0,0.806225774829855,0.35,0.5,0,10000,4930,5070,4930,5070,3959,3335,1735,971,3959,3335,3959,3335,2888,7112,2888,7112,1521,3488,1889,396,2888,7112,2888,7112,1521,3488,3624,1367,0.5145,0.3036534238370932,0.5266620498614959
0.5,0,0.806225774829855,0.35,0.6,0,10000,4930,5070,4930,5070,3956,3288,1782,974,3956,3288,3956,3288,2527,7473,2527,7473,1281,3678,2013,272,2527,7473,2527,7473,1281,3678,3795,1246,0.5076,0.25831820931639443,0.5069252077562327
0.5,0,0.806225774829855,0.35,0.7,0,10000,4930,5070,4930,5070,3961,3315,1755,969,3961,3315,3961,3315,2152,7848,2152,7848,948,3943,2150,235,2152,7848,2152,7848,948,3943,3905,1204,0.4853,0.19382539358004497,0.44052044609665425
0.5,0,0.806225774829855,0.35,0.8,0,10000,4930,5070,4930,5070,3984,3301,1769,946,3984,3301,3984,3301,1774,8226,1774,8226,665,4205,2252,163,1774,8226,1774,8226,665,4205,4021,1109,0.4686,0.13655030800821355,0.37485907553551295
0.5,0,0.806225774829855,0.35,0.9,0,10000,4930,5070,4930,5070,3983,3323,1747,947,3983,3323,3983,3323,1341,8659,1341,8659,322,4428,2484,72,1341,8659,1341,8659,322,4428,4231,1019,0.4553,0.06778947368421052,0.2401193139448173
0.5,0,0.806225774829855,0.35,1.0,0,10000,4930,5070,4930,5070,4007,3312,1758,923,4007,3312,4007,3312,923,9077,923,9077,0,4763,2556,0,923,9077,923,9077,0,4763,4314,923,0.4314,0.0,0.0
0.5,0,0.8,0.36,0.0,0,10000,4930,5070,4930,5070,3927,3236,1834,1003,3927,3236,3927,3236,4930,5070,4930,5070,3111,2081,1155,816,4930,5070,4930,5070,3111,2081,2989,1819,0.61,0.599191063174114,0.6310344827586207
0.5,0,0.8,0.36,0.1,0,10000,4930,5070,4930,5070,3943,3231,1839,987,3943,3231,3943,3231,4503,5497,4503,5497,2838,2322,1336,678,4503,5497,4503,5497,2838,2322,3175,1665,0.6013,0.55,0.6302465023317788
0.5,0,0.8,0.36,0.2,0,10000,4930,5070,4930,5070,3958,3206,1864,972,3958,3206,3958,3206,4164,5836,4164,5836,2567,2583,1389,625,4164,5836,4164,5836,2567,2583,3253,1597,0.582,0.49844660194174756,0.616474543707973
0.5,0,0.8,0.36,0.3,0,10000,4930,5070,4930,5070,3967,3283,1787,963,3967,3283,3967,3283,3696,6304,3696,6304,2184,2923,1594,549,3696,6304,3696,6304,2184,2923,3381,1512,0.5565,0.4276483258272959,0.5909090909090909
0.5,0,0.8,0.36,0.4,0,10000,4930,5070,4930,5070,3917,3235,1835,1013,3917,3235,3917,3235,3376,6624,3376,6624,1887,3049,1740,476,3376,6624,3376,6624,1887,3049,3575,1489,0.5462,0.38229335494327393,0.5589454976303317
0.5,0,0.8,0.36,0.5,0,10000,4930,5070,4930,5070,3929,3281,1789,1001,3929,3281,3929,3281,2952,7048,2952,7048,1559,3362,1897,392,2952,7048,2952,7048,1559,3362,3686,1393,0.5245,0.31680552733184314,0.5281165311653117
0.5,0,0.8,0.36,0.6,0,10000,4930,5070,4930,5070,3925,3252,1818,1005,3925,3252,3925,3252,2575,7425,2575,7425,1242,3583,2024,328,2575,7425,2575,7425,1242,3583,3842,1333,0.5084,0.25740932642487047,0.4823300970873786
0.5,0,0.8,0.36,0.7,0,10000,4930,5070,4930,5070,3932,3292,1778,998,3932,3292,3932,3292,2133,7867,2133,7867,917,3900,2189,218,2133,7867,2133,7867,917,3900,3967,1216,0.4884,0.1903674486194727,0.42991092358180966
0.5,0,0.8,0.36,0.8,0,10000,4930,5070,4930,5070,3966,3241,1829,964,3966,3241,3966,3241,1754,8246,1754,8246,642,4034,2383,148,1754,8246,1754,8246,642,4034,4212,1112,0.4854,0.1372968349016253,0.3660205245153934
0.5,0,0.8,0.36,0.9,0,10000,4930,5070,4930,5070,3930,3210,1860,1000,3930,3210,3930,3210,1366,8634,1366,8634,294,4304,2470,72,1366,8634,1366,8634,294,4304,4330,1072,0.4624,0.06394084384515007,0.21522693997071743
0.5,0,0.8,0.36,1.0,0,10000,4930,5070,4930,5070,3927,3231,1839,1003,3927,3231,3927,3231,1003,8997,1003,8997,0,4518,2640,0,1003,8997,1003,8997,0,4518,4479,1003,0.4479,0.0,0.0
0.5,0,0.7937253933193772,0.37,0.0,0,10000,4930,5070,4930,5070,3940,3246,1824,990,3940,3246,3940,3246,4930,5070,4930,5070,3160,2071,1175,780,4930,5070,4930,5070,3160,2071,2999,1770,0.6159,0.6040909959854712,0.640973630831643
0.5,0,0.7937253933193772,0.37,0.1,0,10000,4930,5070,4930,5070,3941,3160,1910,989,3941,3160,3941,3160,4519,5481,4519,5481,2799,2259,1312,731,4519,5481,4519,5481,2799,2259,3222,1720,0.6021,0.5533807829181495,0.6193848196503651
0.5,0,0.7937253933193772,0.37,0.2,0,10000,4930,5070,4930,5070,3900,3115,1955,1030,3900,3115,3900,3115,4138,5862,4138,5862,2474,2501,1406,634,4138,5862,4138,5862,2474,2501,3361,1664,0.5835,0.49728643216080404,0.597873368777187
0.5,0,0.7937253933193772,0.37,0.3,0,10000,4930,5070,4930,5070,3848,3218,1852,1082,3848,3218,3848,3218,3753,6247,3753,6247,2132,2766,1629,539,3753,6247,3753,6247,2132,2766,3481,1621,0.5613,0.43527970600245,0.5680788702371437
0.5,0,0.7937253933193772,0.37,0.4,0,10000,4930,5070,4930,5070,3874,3155,1915,1056,3874,3155,3874,3155,3364,6636,3364,6636,1836,2962,1759,472,3364,6636,3364,6636,1836,2962,3674,1528,0.551,0.3826594414339308,0.5457788347205708
0.5,0,0.7937253933193772,0.37,0.5,0,10000,4930,5070,4930,5070,3910,3181,1889,1020,3910,3181,3910,3181,2912,7088,2912,7088,1517,3212,1987,375,2912,7088,2912,7088,1517,3212,3876,1395,0.5393,0.32078663565235777,0.5209478021978022
